id,grade,cal_year,measure,score,time,program_year,student_year,domain_type,grade_diff,grade_diff_c,time_c
820810,6,2015,lwid,8.2,2,1,820810_2015,literacy,2.1999999999999993,2.5187499999999994,0.5
820810,6,2015,wa,NA,2,1,820810_2015,literacy,NA,NA,0.5
820810,6,2015,rf,4.3,2,1,820810_2015,literacy,-1.7,-1.38125,0.5
820810,6,2015,cap,NA,2,1,820810_2015,literacy,NA,NA,0.5
820810,6,2015,punc,NA,2,1,820810_2015,literacy,NA,NA,0.5
820810,6,2015,ue,NA,2,1,820810_2015,literacy,NA,NA,0.5
820810,6,2015,lang,NA,2,1,820810_2015,literacy,NA,NA,0.5
820810,6,2015,wf,NA,2,1,820810_2015,literacy,NA,NA,0.5
820810,6,2015,ws,NA,2,1,820810_2015,literacy,NA,NA,0.5
820810,6,2015,ce,NA,2,1,820810_2015,math,NA,NA,0.5
820810,6,2015,psdi,NA,2,1,820810_2015,math,NA,NA,0.5
820810,6,2015,comp,NA,2,1,820810_2015,math,NA,NA,0.5
820810,6,2015,maths,NA,2,1,820810_2015,math,NA,NA,0.5
820810,6,2015,calc,5.7,2,1,820810_2015,math,-0.3,0.01875,0.5
820810,6,2015,mf,4.7,2,1,820810_2015,math,-1.3,-0.98125,0.5
930810,7,2015,rc,10.9,1,1,930810_2015,literacy,3.9000000000000004,3.4647058823529413,-0.5
930810,7,2015,lwid,12.5,1,1,930810_2015,literacy,5.5,5.064705882352941,-0.5
930810,7,2015,wa,9.9,1,1,930810_2015,literacy,2.9000000000000004,2.4647058823529413,-0.5
930810,7,2015,rf,6.6,1,1,930810_2015,literacy,-0.4,-0.835294118,-0.5
930810,7,2015,cap,NA,1,1,930810_2015,literacy,NA,NA,-0.5
930810,7,2015,punc,NA,1,1,930810_2015,literacy,NA,NA,-0.5
930810,7,2015,ue,NA,1,1,930810_2015,literacy,NA,NA,-0.5
930810,7,2015,lang,NA,1,1,930810_2015,literacy,NA,NA,-0.5
930810,7,2015,wf,NA,1,1,930810_2015,literacy,NA,NA,-0.5
930810,7,2015,ws,NA,1,1,930810_2015,literacy,NA,NA,-0.5
930810,7,2015,ce,NA,1,1,930810_2015,math,NA,NA,-0.5
930810,7,2015,psdi,NA,1,1,930810_2015,math,NA,NA,-0.5
930810,7,2015,comp,NA,1,1,930810_2015,math,NA,NA,-0.5
930810,7,2015,maths,NA,1,1,930810_2015,math,NA,NA,-0.5
930810,7,2015,calc,6.9,1,1,930810_2015,math,-0.1,-0.535294118,-0.5
930810,7,2015,mf,NA,1,1,930810_2015,math,NA,NA,-0.5
930810,7,2015,rc,13,2,1,930810_2015,literacy,6,5.564705882352941,0.5
930810,7,2015,lwid,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,wa,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,rf,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,cap,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,punc,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,ue,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,lang,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,wf,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,ws,NA,2,1,930810_2015,literacy,NA,NA,0.5
930810,7,2015,ce,NA,2,1,930810_2015,math,NA,NA,0.5
930810,7,2015,psdi,NA,2,1,930810_2015,math,NA,NA,0.5
930810,7,2015,comp,NA,2,1,930810_2015,math,NA,NA,0.5
930810,7,2015,maths,NA,2,1,930810_2015,math,NA,NA,0.5
930810,7,2015,calc,NA,2,1,930810_2015,math,NA,NA,0.5
930810,7,2015,mf,NA,2,1,930810_2015,math,NA,NA,0.5
30810,8,2015,rc,10.8,1,1,30810_2015,literacy,2.8000000000000007,2.7222222222222228,-0.5
30810,8,2015,lwid,7.8,1,1,30810_2015,literacy,-0.2,-0.277777778,-0.5
30810,8,2015,wa,3.6,1,1,30810_2015,literacy,-4.4,-4.477777778,-0.5
30810,8,2015,rf,NA,1,1,30810_2015,literacy,NA,NA,-0.5
30810,8,2015,cap,NA,1,1,30810_2015,literacy,NA,NA,-0.5
30810,8,2015,punc,NA,1,1,30810_2015,literacy,NA,NA,-0.5
30810,8,2015,ue,NA,1,1,30810_2015,literacy,NA,NA,-0.5
30810,8,2015,lang,NA,1,1,30810_2015,literacy,NA,NA,-0.5
30810,8,2015,wf,NA,1,1,30810_2015,literacy,NA,NA,-0.5
30810,8,2015,ws,NA,1,1,30810_2015,literacy,NA,NA,-0.5
30810,8,2015,ce,NA,1,1,30810_2015,math,NA,NA,-0.5
30810,8,2015,psdi,NA,1,1,30810_2015,math,NA,NA,-0.5
30810,8,2015,comp,NA,1,1,30810_2015,math,NA,NA,-0.5
30810,8,2015,maths,NA,1,1,30810_2015,math,NA,NA,-0.5
30810,8,2015,calc,6.4,1,1,30810_2015,math,-1.6,-1.677777778,-0.5
30810,8,2015,mf,5.4,1,1,30810_2015,math,-2.6,-2.677777778,-0.5
30810,8,2015,rc,13,2,1,30810_2015,literacy,5,4.9222222222222225,0.5
30810,8,2015,lwid,12.1,2,1,30810_2015,literacy,4.1,4.022222222222222,0.5
30810,8,2015,wa,7.6,2,1,30810_2015,literacy,-0.4,-0.477777778,0.5
30810,8,2015,rf,NA,2,1,30810_2015,literacy,NA,NA,0.5
30810,8,2015,cap,NA,2,1,30810_2015,literacy,NA,NA,0.5
30810,8,2015,punc,NA,2,1,30810_2015,literacy,NA,NA,0.5
30810,8,2015,ue,NA,2,1,30810_2015,literacy,NA,NA,0.5
30810,8,2015,lang,NA,2,1,30810_2015,literacy,NA,NA,0.5
30810,8,2015,wf,NA,2,1,30810_2015,literacy,NA,NA,0.5
30810,8,2015,ws,NA,2,1,30810_2015,literacy,NA,NA,0.5
30810,8,2015,ce,NA,2,1,30810_2015,math,NA,NA,0.5
30810,8,2015,psdi,NA,2,1,30810_2015,math,NA,NA,0.5
30810,8,2015,comp,NA,2,1,30810_2015,math,NA,NA,0.5
30810,8,2015,maths,NA,2,1,30810_2015,math,NA,NA,0.5
30810,8,2015,calc,NA,2,1,30810_2015,math,NA,NA,0.5
30810,8,2015,mf,6,2,1,30810_2015,math,-2,-2.077777778,0.5
1140810,10,2015,rc,NA,1,1,1140810_2015,literacy,NA,NA,-0.5
1140810,10,2015,lwid,8.4,1,1,1140810_2015,literacy,-1.6,0.7700000000000005,-0.5
1140810,10,2015,wa,8,1,1,1140810_2015,literacy,-2,0.3700000000000001,-0.5
1140810,10,2015,rf,3.4,1,1,1140810_2015,literacy,-6.6,-4.23,-0.5
1140810,10,2015,cap,NA,1,1,1140810_2015,literacy,NA,NA,-0.5
1140810,10,2015,punc,NA,1,1,1140810_2015,literacy,NA,NA,-0.5
1140810,10,2015,ue,NA,1,1,1140810_2015,literacy,NA,NA,-0.5
1140810,10,2015,lang,NA,1,1,1140810_2015,literacy,NA,NA,-0.5
1140810,10,2015,wf,NA,1,1,1140810_2015,literacy,NA,NA,-0.5
1140810,10,2015,ws,NA,1,1,1140810_2015,literacy,NA,NA,-0.5
1140810,10,2015,ce,NA,1,1,1140810_2015,math,NA,NA,-0.5
1140810,10,2015,psdi,NA,1,1,1140810_2015,math,NA,NA,-0.5
1140810,10,2015,comp,NA,1,1,1140810_2015,math,NA,NA,-0.5
1140810,10,2015,maths,NA,1,1,1140810_2015,math,NA,NA,-0.5
1140810,10,2015,calc,6.9,1,1,1140810_2015,math,-3.1,-0.73,-0.5
1140810,10,2015,mf,6,1,1,1140810_2015,math,-4,-1.63,-0.5
1140810,10,2015,rc,NA,2,1,1140810_2015,literacy,NA,NA,0.5
1140810,10,2015,lwid,10.6,2,1,1140810_2015,literacy,0.5999999999999996,2.9699999999999998,0.5
1140810,10,2015,wa,12.4,2,1,1140810_2015,literacy,2.4000000000000004,4.7700000000000005,0.5
1140810,10,2015,rf,4.5,2,1,1140810_2015,literacy,-5.5,-3.13,0.5
1140810,10,2015,cap,NA,2,1,1140810_2015,literacy,NA,NA,0.5
1140810,10,2015,punc,NA,2,1,1140810_2015,literacy,NA,NA,0.5
1140810,10,2015,ue,NA,2,1,1140810_2015,literacy,NA,NA,0.5
1140810,10,2015,lang,NA,2,1,1140810_2015,literacy,NA,NA,0.5
1140810,10,2015,wf,NA,2,1,1140810_2015,literacy,NA,NA,0.5
1140810,10,2015,ws,NA,2,1,1140810_2015,literacy,NA,NA,0.5
1140810,10,2015,ce,NA,2,1,1140810_2015,math,NA,NA,0.5
1140810,10,2015,psdi,NA,2,1,1140810_2015,math,NA,NA,0.5
1140810,10,2015,comp,NA,2,1,1140810_2015,math,NA,NA,0.5
1140810,10,2015,maths,NA,2,1,1140810_2015,math,NA,NA,0.5
1140810,10,2015,calc,9.1,2,1,1140810_2015,math,-0.9,1.4699999999999998,0.5
1140810,10,2015,mf,7,2,1,1140810_2015,math,-3,-0.63,0.5
60810,5,2015,rc,5.5,1,1,60810_2015,literacy,0.5,-0.183333333,-0.5
60810,5,2015,lwid,3.5,1,1,60810_2015,literacy,-1.5,-2.183333333,-0.5
60810,5,2015,wa,3.2,1,1,60810_2015,literacy,-1.8,-2.483333333,-0.5
60810,5,2015,rf,4.9,1,1,60810_2015,literacy,-0.1,-0.783333333,-0.5
60810,5,2015,cap,NA,1,1,60810_2015,literacy,NA,NA,-0.5
60810,5,2015,punc,NA,1,1,60810_2015,literacy,NA,NA,-0.5
60810,5,2015,ue,NA,1,1,60810_2015,literacy,NA,NA,-0.5
60810,5,2015,lang,NA,1,1,60810_2015,literacy,NA,NA,-0.5
60810,5,2015,wf,NA,1,1,60810_2015,literacy,NA,NA,-0.5
60810,5,2015,ws,NA,1,1,60810_2015,literacy,NA,NA,-0.5
60810,5,2015,ce,NA,1,1,60810_2015,math,NA,NA,-0.5
60810,5,2015,psdi,NA,1,1,60810_2015,math,NA,NA,-0.5
60810,5,2015,comp,NA,1,1,60810_2015,math,NA,NA,-0.5
60810,5,2015,maths,NA,1,1,60810_2015,math,NA,NA,-0.5
60810,5,2015,calc,4.8,1,1,60810_2015,math,-0.2,-0.883333333,-0.5
60810,5,2015,mf,3.7,1,1,60810_2015,math,-1.3,-1.983333333,-0.5
60810,5,2015,rc,6.7,2,1,60810_2015,literacy,1.7000000000000002,1.0166666666666666,0.5
60810,5,2015,lwid,6.5,2,1,60810_2015,literacy,1.5,0.8166666666666665,0.5
60810,5,2015,wa,5.5,2,1,60810_2015,literacy,0.5,-0.183333333,0.5
60810,5,2015,rf,8.5,2,1,60810_2015,literacy,3.5,2.8166666666666664,0.5
60810,5,2015,cap,NA,2,1,60810_2015,literacy,NA,NA,0.5
60810,5,2015,punc,NA,2,1,60810_2015,literacy,NA,NA,0.5
60810,5,2015,ue,NA,2,1,60810_2015,literacy,NA,NA,0.5
60810,5,2015,lang,NA,2,1,60810_2015,literacy,NA,NA,0.5
60810,5,2015,wf,NA,2,1,60810_2015,literacy,NA,NA,0.5
60810,5,2015,ws,NA,2,1,60810_2015,literacy,NA,NA,0.5
60810,5,2015,ce,NA,2,1,60810_2015,math,NA,NA,0.5
60810,5,2015,psdi,NA,2,1,60810_2015,math,NA,NA,0.5
60810,5,2015,comp,NA,2,1,60810_2015,math,NA,NA,0.5
60810,5,2015,maths,NA,2,1,60810_2015,math,NA,NA,0.5
60810,5,2015,calc,6.1,2,1,60810_2015,math,1.0999999999999996,0.4166666666666662,0.5
60810,5,2015,mf,9.3,2,1,60810_2015,math,4.300000000000001,3.616666666666667,0.5
960810,2,2015,rc,NA,1,1,960810_2015,literacy,NA,NA,-0.5
960810,2,2015,lwid,1.2,1,1,960810_2015,literacy,-0.8,-1.455555556,-0.5
960810,2,2015,wa,1.9,1,1,960810_2015,literacy,-0.1,-0.755555556,-0.5
960810,2,2015,rf,NA,1,1,960810_2015,literacy,NA,NA,-0.5
960810,2,2015,cap,NA,1,1,960810_2015,literacy,NA,NA,-0.5
960810,2,2015,punc,NA,1,1,960810_2015,literacy,NA,NA,-0.5
960810,2,2015,ue,NA,1,1,960810_2015,literacy,NA,NA,-0.5
960810,2,2015,lang,NA,1,1,960810_2015,literacy,NA,NA,-0.5
960810,2,2015,wf,NA,1,1,960810_2015,literacy,NA,NA,-0.5
960810,2,2015,ws,NA,1,1,960810_2015,literacy,NA,NA,-0.5
960810,2,2015,ce,NA,1,1,960810_2015,math,NA,NA,-0.5
960810,2,2015,psdi,NA,1,1,960810_2015,math,NA,NA,-0.5
960810,2,2015,comp,NA,1,1,960810_2015,math,NA,NA,-0.5
960810,2,2015,maths,NA,1,1,960810_2015,math,NA,NA,-0.5
960810,2,2015,calc,1.9,1,1,960810_2015,math,-0.1,-0.755555556,-0.5
960810,2,2015,mf,2.1,1,1,960810_2015,math,0.10000000000000009,-0.555555556,-0.5
960810,2,2015,rc,NA,2,1,960810_2015,literacy,NA,NA,0.5
960810,2,2015,lwid,3.7,2,1,960810_2015,literacy,1.7000000000000002,1.0444444444444447,0.5
960810,2,2015,wa,4.7,2,1,960810_2015,literacy,2.7,2.0444444444444447,0.5
960810,2,2015,rf,2.9,2,1,960810_2015,literacy,0.8999999999999999,0.24444444444444435,0.5
960810,2,2015,cap,NA,2,1,960810_2015,literacy,NA,NA,0.5
960810,2,2015,punc,NA,2,1,960810_2015,literacy,NA,NA,0.5
960810,2,2015,ue,NA,2,1,960810_2015,literacy,NA,NA,0.5
960810,2,2015,lang,NA,2,1,960810_2015,literacy,NA,NA,0.5
960810,2,2015,wf,NA,2,1,960810_2015,literacy,NA,NA,0.5
960810,2,2015,ws,NA,2,1,960810_2015,literacy,NA,NA,0.5
960810,2,2015,ce,NA,2,1,960810_2015,math,NA,NA,0.5
960810,2,2015,psdi,NA,2,1,960810_2015,math,NA,NA,0.5
960810,2,2015,comp,NA,2,1,960810_2015,math,NA,NA,0.5
960810,2,2015,maths,NA,2,1,960810_2015,math,NA,NA,0.5
960810,2,2015,calc,2.7,2,1,960810_2015,math,0.7000000000000002,0.044444444,0.5
960810,2,2015,mf,2.8,2,1,960810_2015,math,0.7999999999999998,0.14444444444444426,0.5
770810,7,2015,rc,9.3,1,1,770810_2015,literacy,2.3000000000000007,3.214285714285715,-0.5
770810,7,2015,lwid,9,1,1,770810_2015,literacy,2,2.914285714285714,-0.5
770810,7,2015,wa,NA,1,1,770810_2015,literacy,NA,NA,-0.5
770810,7,2015,rf,NA,1,1,770810_2015,literacy,NA,NA,-0.5
770810,7,2015,cap,NA,1,1,770810_2015,literacy,NA,NA,-0.5
770810,7,2015,punc,NA,1,1,770810_2015,literacy,NA,NA,-0.5
770810,7,2015,ue,NA,1,1,770810_2015,literacy,NA,NA,-0.5
770810,7,2015,lang,NA,1,1,770810_2015,literacy,NA,NA,-0.5
770810,7,2015,wf,NA,1,1,770810_2015,literacy,NA,NA,-0.5
770810,7,2015,ws,NA,1,1,770810_2015,literacy,NA,NA,-0.5
770810,7,2015,ce,NA,1,1,770810_2015,math,NA,NA,-0.5
770810,7,2015,psdi,NA,1,1,770810_2015,math,NA,NA,-0.5
770810,7,2015,comp,NA,1,1,770810_2015,math,NA,NA,-0.5
770810,7,2015,maths,NA,1,1,770810_2015,math,NA,NA,-0.5
770810,7,2015,calc,6,1,1,770810_2015,math,-1,-0.085714286,-0.5
770810,7,2015,mf,5.2,1,1,770810_2015,math,-1.8,-0.885714286,-0.5
770810,7,2015,rc,13,2,1,770810_2015,literacy,6,6.914285714285715,0.5
770810,7,2015,lwid,10.6,2,1,770810_2015,literacy,3.5999999999999996,4.514285714285714,0.5
770810,7,2015,wa,NA,2,1,770810_2015,literacy,NA,NA,0.5
770810,7,2015,rf,NA,2,1,770810_2015,literacy,NA,NA,0.5
770810,7,2015,cap,NA,2,1,770810_2015,literacy,NA,NA,0.5
770810,7,2015,punc,NA,2,1,770810_2015,literacy,NA,NA,0.5
770810,7,2015,ue,NA,2,1,770810_2015,literacy,NA,NA,0.5
770810,7,2015,lang,NA,2,1,770810_2015,literacy,NA,NA,0.5
770810,7,2015,wf,NA,2,1,770810_2015,literacy,NA,NA,0.5
770810,7,2015,ws,NA,2,1,770810_2015,literacy,NA,NA,0.5
770810,7,2015,ce,NA,2,1,770810_2015,math,NA,NA,0.5
770810,7,2015,psdi,NA,2,1,770810_2015,math,NA,NA,0.5
770810,7,2015,comp,NA,2,1,770810_2015,math,NA,NA,0.5
770810,7,2015,maths,NA,2,1,770810_2015,math,NA,NA,0.5
770810,7,2015,calc,NA,2,1,770810_2015,math,NA,NA,0.5
770810,7,2015,mf,9.3,2,1,770810_2015,math,2.3000000000000007,3.214285714285715,0.5
1080810,3,2015,rc,3.8,1,1,1080810_2015,literacy,0.7999999999999998,-2,-0.5
1080810,3,2015,lwid,3.7,1,1,1080810_2015,literacy,0.7000000000000002,-2.1,-0.5
1080810,3,2015,wa,4.8,1,1,1080810_2015,literacy,1.7999999999999998,-1,-0.5
1080810,3,2015,rf,4.6,1,1,1080810_2015,literacy,1.5999999999999996,-1.2,-0.5
1080810,3,2015,cap,NA,1,1,1080810_2015,literacy,NA,NA,-0.5
1080810,3,2015,punc,NA,1,1,1080810_2015,literacy,NA,NA,-0.5
1080810,3,2015,ue,NA,1,1,1080810_2015,literacy,NA,NA,-0.5
1080810,3,2015,lang,NA,1,1,1080810_2015,literacy,NA,NA,-0.5
1080810,3,2015,wf,NA,1,1,1080810_2015,literacy,NA,NA,-0.5
1080810,3,2015,ws,NA,1,1,1080810_2015,literacy,NA,NA,-0.5
1080810,3,2015,ce,NA,1,1,1080810_2015,math,NA,NA,-0.5
1080810,3,2015,psdi,NA,1,1,1080810_2015,math,NA,NA,-0.5
1080810,3,2015,comp,NA,1,1,1080810_2015,math,NA,NA,-0.5
1080810,3,2015,maths,NA,1,1,1080810_2015,math,NA,NA,-0.5
1080810,3,2015,calc,4,1,1,1080810_2015,math,1,-1.8,-0.5
1080810,3,2015,mf,4.2,1,1,1080810_2015,math,1.2000000000000002,-1.6,-0.5
1080810,3,2015,rc,6.4,2,1,1080810_2015,literacy,3.4000000000000004,0.6000000000000005,0.5
1080810,3,2015,lwid,8.2,2,1,1080810_2015,literacy,5.199999999999999,2.3999999999999995,0.5
1080810,3,2015,wa,12.4,2,1,1080810_2015,literacy,9.4,6.6000000000000005,0.5
1080810,3,2015,rf,5.8,2,1,1080810_2015,literacy,2.8,0,0.5
1080810,3,2015,cap,NA,2,1,1080810_2015,literacy,NA,NA,0.5
1080810,3,2015,punc,NA,2,1,1080810_2015,literacy,NA,NA,0.5
1080810,3,2015,ue,NA,2,1,1080810_2015,literacy,NA,NA,0.5
1080810,3,2015,lang,NA,2,1,1080810_2015,literacy,NA,NA,0.5
1080810,3,2015,wf,NA,2,1,1080810_2015,literacy,NA,NA,0.5
1080810,3,2015,ws,NA,2,1,1080810_2015,literacy,NA,NA,0.5
1080810,3,2015,ce,NA,2,1,1080810_2015,math,NA,NA,0.5
1080810,3,2015,psdi,NA,2,1,1080810_2015,math,NA,NA,0.5
1080810,3,2015,comp,NA,2,1,1080810_2015,math,NA,NA,0.5
1080810,3,2015,maths,NA,2,1,1080810_2015,math,NA,NA,0.5
1080810,3,2015,calc,6.1,2,1,1080810_2015,math,3.0999999999999996,0.2999999999999998,0.5
1080810,3,2015,mf,5.6,2,1,1080810_2015,math,2.5999999999999996,-0.2,0.5
10810,5,2015,rc,5,1,1,10810_2015,literacy,0,-0.775,-0.5
10810,5,2015,lwid,5.4,1,1,10810_2015,literacy,0.40000000000000036,-0.375,-0.5
10810,5,2015,wa,2.6,1,1,10810_2015,literacy,-2.4,-3.175,-0.5
10810,5,2015,rf,4.5,1,1,10810_2015,literacy,-0.5,-1.275,-0.5
10810,5,2015,cap,NA,1,1,10810_2015,literacy,NA,NA,-0.5
10810,5,2015,punc,NA,1,1,10810_2015,literacy,NA,NA,-0.5
10810,5,2015,ue,NA,1,1,10810_2015,literacy,NA,NA,-0.5
10810,5,2015,lang,NA,1,1,10810_2015,literacy,NA,NA,-0.5
10810,5,2015,wf,NA,1,1,10810_2015,literacy,NA,NA,-0.5
10810,5,2015,ws,NA,1,1,10810_2015,literacy,NA,NA,-0.5
10810,5,2015,ce,NA,1,1,10810_2015,math,NA,NA,-0.5
10810,5,2015,psdi,NA,1,1,10810_2015,math,NA,NA,-0.5
10810,5,2015,comp,NA,1,1,10810_2015,math,NA,NA,-0.5
10810,5,2015,maths,NA,1,1,10810_2015,math,NA,NA,-0.5
10810,5,2015,calc,5.2,1,1,10810_2015,math,0.20000000000000018,-0.575,-0.5
10810,5,2015,mf,4.5,1,1,10810_2015,math,-0.5,-1.275,-0.5
10810,5,2015,rc,6,2,1,10810_2015,literacy,1,0.22499999999999998,0.5
10810,5,2015,lwid,7,2,1,10810_2015,literacy,2,1.225,0.5
10810,5,2015,wa,6.4,2,1,10810_2015,literacy,1.4000000000000004,0.6250000000000003,0.5
10810,5,2015,rf,6.8,2,1,10810_2015,literacy,1.7999999999999998,1.025,0.5
10810,5,2015,cap,NA,2,1,10810_2015,literacy,NA,NA,0.5
10810,5,2015,punc,NA,2,1,10810_2015,literacy,NA,NA,0.5
10810,5,2015,ue,NA,2,1,10810_2015,literacy,NA,NA,0.5
10810,5,2015,lang,NA,2,1,10810_2015,literacy,NA,NA,0.5
10810,5,2015,wf,NA,2,1,10810_2015,literacy,NA,NA,0.5
10810,5,2015,ws,NA,2,1,10810_2015,literacy,NA,NA,0.5
10810,5,2015,ce,NA,2,1,10810_2015,math,NA,NA,0.5
10810,5,2015,psdi,NA,2,1,10810_2015,math,NA,NA,0.5
10810,5,2015,comp,NA,2,1,10810_2015,math,NA,NA,0.5
10810,5,2015,maths,NA,2,1,10810_2015,math,NA,NA,0.5
10810,5,2015,calc,6.5,2,1,10810_2015,math,1.5,0.725,0.5
10810,5,2015,mf,9.5,2,1,10810_2015,math,4.5,3.725,0.5
810810,5,2015,rc,4.3,1,1,810810_2015,literacy,-0.7,-0.118518519,-0.5
810810,5,2015,lwid,6.2,1,1,810810_2015,literacy,1.2000000000000002,1.7814814814814817,-0.5
810810,5,2015,wa,8,1,1,810810_2015,literacy,3,3.5814814814814815,-0.5
810810,5,2015,rf,2.8,1,1,810810_2015,literacy,-2.2,-1.618518519,-0.5
810810,5,2015,cap,NA,1,1,810810_2015,literacy,NA,NA,-0.5
810810,5,2015,punc,NA,1,1,810810_2015,literacy,NA,NA,-0.5
810810,5,2015,ue,NA,1,1,810810_2015,literacy,NA,NA,-0.5
810810,5,2015,lang,NA,1,1,810810_2015,literacy,NA,NA,-0.5
810810,5,2015,wf,NA,1,1,810810_2015,literacy,NA,NA,-0.5
810810,5,2015,ws,NA,1,1,810810_2015,literacy,NA,NA,-0.5
810810,5,2015,ce,NA,1,1,810810_2015,math,NA,NA,-0.5
810810,5,2015,psdi,NA,1,1,810810_2015,math,NA,NA,-0.5
810810,5,2015,comp,NA,1,1,810810_2015,math,NA,NA,-0.5
810810,5,2015,maths,NA,1,1,810810_2015,math,NA,NA,-0.5
810810,5,2015,calc,5.2,1,1,810810_2015,math,0.20000000000000018,0.7814814814814816,-0.5
810810,5,2015,mf,3.5,1,1,810810_2015,math,-1.5,-0.918518519,-0.5
810810,5,2015,rc,5.5,2,1,810810_2015,literacy,0.5,1.0814814814814815,0.5
810810,5,2015,lwid,8.8,2,1,810810_2015,literacy,3.8000000000000007,4.381481481481482,0.5
810810,5,2015,wa,NA,2,1,810810_2015,literacy,NA,NA,0.5
810810,5,2015,rf,4.9,2,1,810810_2015,literacy,-0.1,0.48148148148148173,0.5
810810,5,2015,cap,NA,2,1,810810_2015,literacy,NA,NA,0.5
810810,5,2015,punc,NA,2,1,810810_2015,literacy,NA,NA,0.5
810810,5,2015,ue,NA,2,1,810810_2015,literacy,NA,NA,0.5
810810,5,2015,lang,NA,2,1,810810_2015,literacy,NA,NA,0.5
810810,5,2015,wf,NA,2,1,810810_2015,literacy,NA,NA,0.5
810810,5,2015,ws,NA,2,1,810810_2015,literacy,NA,NA,0.5
810810,5,2015,ce,NA,2,1,810810_2015,math,NA,NA,0.5
810810,5,2015,psdi,NA,2,1,810810_2015,math,NA,NA,0.5
810810,5,2015,comp,NA,2,1,810810_2015,math,NA,NA,0.5
810810,5,2015,maths,NA,2,1,810810_2015,math,NA,NA,0.5
810810,5,2015,calc,6.1,2,1,810810_2015,math,1.0999999999999996,1.6814814814814811,0.5
810810,5,2015,mf,5.7,2,1,810810_2015,math,0.7000000000000002,1.2814814814814817,0.5
490810,5,2015,rc,1.9,1,1,490810_2015,literacy,-3.1,-1.866666667,-0.5
490810,5,2015,lwid,3.3,1,1,490810_2015,literacy,-1.7,-0.466666667,-0.5
490810,5,2015,wa,2.3,1,1,490810_2015,literacy,-2.7,-1.466666667,-0.5
490810,5,2015,rf,2.1,1,1,490810_2015,literacy,-2.9,-1.666666667,-0.5
490810,5,2015,cap,NA,1,1,490810_2015,literacy,NA,NA,-0.5
490810,5,2015,punc,NA,1,1,490810_2015,literacy,NA,NA,-0.5
490810,5,2015,ue,NA,1,1,490810_2015,literacy,NA,NA,-0.5
490810,5,2015,lang,NA,1,1,490810_2015,literacy,NA,NA,-0.5
490810,5,2015,wf,NA,1,1,490810_2015,literacy,NA,NA,-0.5
490810,5,2015,ws,NA,1,1,490810_2015,literacy,NA,NA,-0.5
490810,5,2015,ce,NA,1,1,490810_2015,math,NA,NA,-0.5
490810,5,2015,psdi,NA,1,1,490810_2015,math,NA,NA,-0.5
490810,5,2015,comp,NA,1,1,490810_2015,math,NA,NA,-0.5
490810,5,2015,maths,NA,1,1,490810_2015,math,NA,NA,-0.5
490810,5,2015,calc,3.1,1,1,490810_2015,math,-1.9,-0.666666667,-0.5
490810,5,2015,mf,4.5,1,1,490810_2015,math,-0.5,0.7333333333333334,-0.5
490810,5,2015,rc,4,2,1,490810_2015,literacy,-1,0.2333333333333334,0.5
490810,5,2015,lwid,4.5,2,1,490810_2015,literacy,-0.5,0.7333333333333334,0.5
490810,5,2015,wa,4.7,2,1,490810_2015,literacy,-0.3,0.9333333333333336,0.5
490810,5,2015,rf,4.6,2,1,490810_2015,literacy,-0.4,0.833333333,0.5
490810,5,2015,cap,NA,2,1,490810_2015,literacy,NA,NA,0.5
490810,5,2015,punc,NA,2,1,490810_2015,literacy,NA,NA,0.5
490810,5,2015,ue,NA,2,1,490810_2015,literacy,NA,NA,0.5
490810,5,2015,lang,NA,2,1,490810_2015,literacy,NA,NA,0.5
490810,5,2015,wf,NA,2,1,490810_2015,literacy,NA,NA,0.5
490810,5,2015,ws,NA,2,1,490810_2015,literacy,NA,NA,0.5
490810,5,2015,ce,NA,2,1,490810_2015,math,NA,NA,0.5
490810,5,2015,psdi,NA,2,1,490810_2015,math,NA,NA,0.5
490810,5,2015,comp,NA,2,1,490810_2015,math,NA,NA,0.5
490810,5,2015,maths,NA,2,1,490810_2015,math,NA,NA,0.5
490810,5,2015,calc,3.6,2,1,490810_2015,math,-1.4,-0.166666667,0.5
490810,5,2015,mf,6.6,2,1,490810_2015,math,1.5999999999999996,2.833333333333333,0.5
1050810,3,2015,rc,1.3,1,1,1050810_2015,literacy,-1.7,-3.339285714,-0.5
1050810,3,2015,lwid,1.5,1,1,1050810_2015,literacy,-1.5,-3.139285714,-0.5
1050810,3,2015,wa,2.6,1,1,1050810_2015,literacy,-0.4,-2.039285714,-0.5
1050810,3,2015,rf,1.4,1,1,1050810_2015,literacy,-1.6,-3.239285714,-0.5
1050810,3,2015,cap,NA,1,1,1050810_2015,literacy,NA,NA,-0.5
1050810,3,2015,punc,NA,1,1,1050810_2015,literacy,NA,NA,-0.5
1050810,3,2015,ue,NA,1,1,1050810_2015,literacy,NA,NA,-0.5
